t (s),skew,phase,vpp,filt,avg,amp,rms
2.384185791015625e-07,nan,nan,nan,nan,nan,nan,nan
1.211672306060791,32.660000000000004,815.75728,0.0296875,0.0168,0.008385,0.008385,0.0005582
2.335517406463623,-1.23,315.719,0.0290625,0.01484,0.004401,0.004401,0.0004949
3.366006374359131,-4.9350000000000005,182.339,0.0328125,0.01667,0.004062,0.004062,0.00048078
4.441348075866699,-4.455,199.619,0.0292708,0.01589,0.003646,0.003646,0.00049169
4.559895038604736,-4.455,199.619,0.0292708,0.01589,0.003646,0.003646,0.00049169
4.591296195983887,-4.455,199.619,0.0292708,0.01589,0.003646,0.003646,0.00049169
4.62374472618103,5.6899999999999995,204.84,0.0294792,0.01484,0.003854,0.003854,0.00046933
4.752918004989624,5.6899999999999995,204.84,0.0294792,0.01484,0.003854,0.003854,0.00046933
4.789967060089111,5.6899999999999995,204.84,0.0294792,0.01484,0.003854,0.00388,0.00046261
4.927274465560913,-4.1901,209.158,0.02625,0.01367,0.00388,0.00388,0.00046261
4.9807538986206055,-4.1901,209.158,0.02625,0.0151,0.00362,0.00362,0.00046061
5.102628469467163,-4.065,213.66,0.028125,0.0151,0.00362,0.00362,0.00046061
5.135545015335083,-4.065,213.66,0.028125,0.0151,0.00362,0.00362,0.00046061
5.1681718826293945,-4.065,213.66,0.028125,0.0151,0.003984,0.003984,0.00046666
5.290217638015747,6.08,218.881,0.0301042,0.01576,0.003984,0.003984,0.00046666
5.323457956314087,6.08,218.881,0.0301042,0.01576,0.003984,0.003984,0.00046666
5.356486082077026,6.08,218.881,0.0301042,0.01576,0.003594,0.003594,0.00047122
5.492591381072998,-3.78,223.919,0.0279167,0.01484,0.003594,0.003594,0.00047122
5.541942358016968,-3.65,223.919,0.0313542,0.01615,0.003984,0.003984,0.00045896
5.676124572753906,-3.65,228.599,0.0313542,0.01615,0.003984,0.003984,0.00045896
5.70975399017334,-3.65,228.599,0.0313542,0.01615,0.003984,0.003516,0.00046744
5.8408119678497314,-3.5051,233.815,0.0227083,0.0112,0.003516,0.003516,0.00046744
5.87953519821167,-3.5051,233.815,0.0227083,0.0112,0.003516,0.003516,0.00046744
5.912823677062988,-3.3799,238.32299999999998,0.0323958,0.0168,0.003464,0.003464,0.0004801
6.059705495834351,-3.3799,238.32299999999998,0.0323958,0.0168,0.003464,0.003464,0.0004801
6.100819110870361,6.7751,238.32299999999998,0.0310417,0.01667,0.003776,0.003776,0.00046628
6.2259955406188965,6.7751,243.902,0.0310417,0.01667,0.003776,0.003776,0.00046628
6.257269859313965,6.7751,243.902,0.0310417,0.01667,0.003776,0.003776,0.00046628
6.294422149658203,-3.095,248.579,0.031875,0.01719,0.004141,0.004141,0.00046202
6.4161200523376465,-3.095,248.579,0.031875,0.01719,0.004141,0.004141,0.00046202
6.465744495391846,-3.095,248.579,0.0277083,0.01458,0.00362,0.00362,0.00045488
6.607474088668823,-2.9650000000000003,253.25900000000001,0.0277083,0.01458,0.00362,0.00362,0.00045488
6.640820503234863,-2.9650000000000003,253.25900000000001,0.0277083,0.01458,0.00362,0.00401,0.00045291
6.762996673583984,7.1799,258.477,0.0346875,0.01784,0.00401,0.00401,0.00045291
6.7969958782196045,7.1799,258.477,0.0346875,0.01784,0.00401,0.00401,0.00045291
6.832473516464233,7.1799,258.477,0.0346875,0.01784,0.00401,0.003672,0.00045846
6.951108694076538,-2.69,263.15999999999997,0.0327083,0.01667,0.003672,0.003672,0.00045846
6.99725341796875,-2.69,263.15999999999997,0.0327083,0.01667,0.003672,0.003672,0.00045846
7.038941860198975,7.4501,263.15999999999997,0.0242708,0.01276,0.00349,0.00349,0.00046468
7.173831462860107,7.4501,268.204,0.0242708,0.01276,0.00349,0.00349,0.00046468
7.217689037322998,7.4501,268.204,0.0242708,0.01276,0.003177,0.003177,0.00045628
