t (s),skew,phase,vpp,filt,avg,amp,rms
4.76837158203125e-07,-3.1251,247.49599999999998,0.0377083,0.0194,0.004375,0.004375,0.00055147
1.037971019744873,9.435,339.66,0.0310417,0.01549,0.004766,0.004766,0.0005857
2.132295608520508,-0.2799,349.923,0.0364583,0.02005,0.005521,0.005521,0.00056466
3.2560348510742188,-0.495,342.18,0.0329167,0.01589,0.004609,0.004609,0.00056811
3.285653591156006,9.4249,339.298,0.0496875,0.02591,0.005859,0.005859,0.00055818
4.413619041442871,-0.675,335.339,0.0379167,0.01927,0.005026,0.005026,0.00055653
4.564071416854858,-0.675,335.701,0.0379167,0.01927,0.004479,0.004479,0.00054489
4.742739200592041,9.3401,336.215,0.0304167,0.01654,0.004479,0.004479,0.00054489
4.7813496589660645,9.3401,336.215,0.0304167,0.01836,0.004479,0.004479,0.00056234
4.906250238418579,-0.6581,336.309,0.0348958,0.01836,0.004479,0.004479,0.00056234
4.938862323760986,-0.6581,336.309,0.0348958,0.01836,0.004479,0.004479,0.00056234
4.974530458450317,-0.6581,336.309,0.0382292,0.0194,0.004557,0.004557,0.00055641
5.120420217514038,9.3598,336.911,0.0382292,0.0194,0.004557,0.004557,0.00055641
5.167560338973999,9.3598,336.911,0.0453125,0.02344,0.006068,0.006068,0.00054482
5.308577537536621,-0.64,336.961,0.0453125,0.02344,0.006068,0.006068,0.00054482
5.347041606903076,-0.64,336.961,0.0453125,0.02083,0.005547,0.005547,0.00054956
5.471320152282715,9.37,337.32,0.040625,0.02083,0.005547,0.005547,0.00054956
5.507087707519531,9.37,337.32,0.040625,0.02083,0.005547,0.005547,0.00054956
5.552296876907349,-0.6149,337.863,0.0386458,0.02122,0.004818,0.004818,0.00054353
5.702962875366211,-0.6149,337.863,0.0386458,0.02122,0.004818,0.004818,0.00054353
5.739252328872681,9.395000000000001,337.863,0.0322917,0.01641,0.004479,0.004479,0.00054279
5.863443374633789,9.395000000000001,338.219,0.0322917,0.01641,0.004479,0.004479,0.00054279
5.899855375289917,9.395000000000001,338.219,0.0322917,0.01641,0.004479,0.004479,0.00054279
5.933776617050171,-0.6,338.401,0.043125,0.02305,0.00526,0.00526,0.0005502
6.06308650970459,-0.6,338.401,0.043125,0.02305,0.00526,0.00526,0.0005502
6.101397275924683,-0.6,338.401,0.043125,0.02305,0.00526,0.004167,0.00055903
6.236630439758301,9.4101,338.764,0.03125,0.01549,0.004167,0.004167,0.00055903
6.2709009647369385,9.4101,338.764,0.03125,0.01549,0.004167,0.004167,0.00055903
6.307777166366577,-0.575,338.764,0.0292708,0.01484,0.00401,0.00401,0.00057613
6.432036876678467,-0.575,339.299,0.0292708,0.01484,0.00401,0.00401,0.00057613
6.463963270187378,-0.575,339.299,0.0292708,0.01484,0.00401,0.00401,0.00058928
6.596935510635376,9.4351,339.623,0.03875,0.01927,0.004688,0.004688,0.00058928
6.631891965866089,9.4351,339.623,0.03875,0.01927,0.004688,0.004688,0.00058928
6.665663719177246,9.4351,339.623,0.03875,0.01927,0.004688,0.004948,0.00059429
6.809391975402832,-0.5599999999999999,339.839,0.0395833,0.02174,0.004948,0.004948,0.00059429
6.8441691398620605,-0.5599999999999999,339.839,0.0395833,0.02174,0.004948,0.004948,0.00059429
6.88388991355896,9.45,340.201,0.0325,0.01589,0.005599,0.005599,0.00058593
8.007965803146362,9.23,332.282,0.0441667,0.02214,0.004974,0.004974,0.00058822
9.12840485572815,-0.9451,325.976,0.0580208,0.0487,0.012839,0.012839,0.00108147
9.15946650505066,-0.9451,325.976,0.0621875,0.05417,0.015859,0.015859,0.00128042
9.283966302871704,9.0603,326.171,0.0621875,0.05417,0.015859,0.015859,0.00128042
9.315848350524902,9.0603,326.171,0.0621875,0.05417,0.015859,0.015859,0.00128042
9.349066019058228,-0.9202,326.171,0.0638542,0.05664,0.019193,0.019193,0.00146668
9.491422891616821,-0.9202,326.872,0.0638542,0.05664,0.019193,0.019193,0.00146668
9.537393808364868,9.0904,326.872,0.0611458,0.05977,0.021172,0.021172,0.00167767
9.661588191986084,9.0904,327.253,0.0611458,0.05977,0.021172,0.021172,0.00167767
9.697900533676147,9.0904,327.253,0.0611458,0.05977,0.021172,0.024453,0.00185298
9.839331150054932,-0.9001,327.597,0.0638542,0.06237,0.024453,0.024453,0.00185298
9.87413477897644,-0.9001,327.597,0.0638542,0.06237,0.024453,0.024453,0.00185298
9.91040849685669,-0.9001,327.597,0.07125,0.06419,0.02724,0.02724,0.00206362
10.059331893920898,9.1004,327.615,0.07125,0.06419,0.02724,0.02724,0.00206362
10.098074197769165,9.1004,327.615,0.07125,0.39766,0.049271,0.049271,0.00360858
10.222833395004272,-0.8851,328.137,0.3560417,0.39766,0.049271,0.049271,0.00360858
10.25545597076416,-0.8851,328.137,0.3560417,0.39766,0.049271,0.049271,0.00360858
10.291260480880737,-0.8851,328.137,0.3560417,0.40052,0.070495,0.070495,0.00797811
10.415798664093018,9.1254,328.515,0.3569792,0.40052,0.070495,0.070495,0.00797811
10.44825291633606,9.1254,328.515,0.3569792,0.40052,0.070495,0.070495,0.00797811
10.493300199508667,9.1254,328.515,0.3573958,0.39805,0.101979,0.101979,0.01334787
10.632727861404419,-0.8651000000000001,328.85699999999997,0.3573958,0.39805,0.101979,0.101979,0.01334787
10.670556783676147,-0.8651000000000001,328.85699999999997,0.3573958,0.39805,0.101979,0.12987,0.01846524
10.793776512145996,-0.8551,329.216,0.3570833,0.39766,0.12987,0.12987,0.01846524
10.83838152885437,-0.8551,329.216,0.3570833,0.39766,0.12987,0.12987,0.01846524
10.879337787628174,9.150500000000001,329.216,0.3607292,0.40026,0.154688,0.154688,0.02321868
11.001684665679932,9.150500000000001,329.42,0.3607292,0.40026,0.154688,0.154688,0.02321868
11.034326553344727,9.150500000000001,329.42,0.3607292,0.40026,0.154688,0.176328,0.02710888
11.179431438446045,-0.8351,329.936,0.3521875,0.40039,0.176328,0.176328,0.02710888
11.213496923446655,-0.8351,329.936,0.3521875,0.40039,0.176328,0.176328,0.02710888
11.25309157371521,-0.8351,329.936,0.3567708,0.40521,0.195443,0.195443,0.03081582
11.383573532104492,9.180499999999999,330.498,0.3567708,0.40521,0.195443,0.195443,0.03081582
11.420600175857544,9.180499999999999,330.498,0.3567708,0.40521,0.195443,0.165052,0.03414921
11.544029712677002,9.1856,330.68,0.3590625,0.40378,0.212839,0.165052,0.03414921
11.58630108833313,9.1856,330.68,0.3590625,0.40378,0.212839,0.165052,0.03671786
11.745160818099976,-0.8051,331.016,0.3544792,0.39961,0.227031,0.162109,0.03671786
11.793783903121948,-0.8051,331.016,0.3544792,0.39961,0.24138,0.184323,0.03944361
11.943320989608765,9.210700000000001,331.56,0.3627083,0.40221,0.24138,0.184323,0.03944361
11.978041172027588,9.210700000000001,331.56,0.3627083,0.40221,0.24138,0.184323,0.03944361
12.01481294631958,-0.7900999999999999,331.555,0.36125,0.39974,0.252656,0.18849,0.04145529
12.16882848739624,-0.7900999999999999,331.555,0.36125,0.39974,0.252656,0.20401,0.04364184
12.33200740814209,9.225499999999998,332.119,0.3535417,0.40182,0.262786,0.20401,0.04364184
12.370909690856934,9.225499999999998,332.119,0.3535417,0.40182,0.262786,0.203464,0.04519087
12.496456623077393,-0.7651,332.455,0.3515625,0.40104,0.271667,0.203464,0.04519087
12.530188083648682,-0.7651,332.455,0.3515625,0.40104,0.271667,0.203464,0.04519087
12.563571453094482,-0.7651,332.455,0.3515625,0.40104,0.271667,0.271094,0.04702119
12.699247121810913,9.2505,333.019,0.35625,0.40065,0.279714,0.271094,0.04702119
12.754005670547485,9.2505,333.019,0.35625,0.40065,0.279714,0.216641,0.04819332
12.899579763412476,-0.75,332.998,0.3555208,0.4,0.286641,0.216641,0.04819332
12.96156644821167,9.2655,332.998,0.3589583,0.40091,0.293594,0.231016,0.04961677
13.088802099227905,9.2655,333.557,0.3589583,0.40091,0.293594,0.231016,0.04961677
13.126593828201294,9.2655,333.557,0.3589583,0.40091,0.293594,0.231016,0.05050756
13.26394248008728,-0.7301,333.717,0.3646875,0.40026,0.299792,0.228307,0.05050756
13.307315349578857,-0.7301,333.717,0.3646875,0.40026,0.299792,0.228307,0.05170397
13.44405722618103,9.2906,334.46,0.3591667,0.40065,0.304089,0.297292,0.05170397
13.47844386100769,9.2906,334.46,0.3591667,0.40065,0.304089,0.297292,0.05170397
13.511721134185791,9.2906,334.46,0.3591667,0.40065,0.304089,0.301823,0.05236898
13.648744821548462,-0.71,334.438,0.3522917,0.40052,0.308125,0.301823,0.05236898
13.681196928024292,-0.71,334.438,0.3522917,0.40052,0.308125,0.301823,0.05236898
13.718387126922607,9.3063,334.438,0.3521875,0.40052,0.31151,0.306224,0.05334326
13.860005855560303,9.3063,335.008,0.3521875,0.40052,0.31151,0.306224,0.05427983
14.003591775894165,9.3105,335.177,0.3523958,0.4,0.315547,0.309792,0.05427983
14.052797079086304,9.3105,335.177,0.3523958,0.4,0.315547,0.309792,0.05465575
14.189188480377197,-0.6801,335.516,0.3609375,0.39961,0.31763,0.313151,0.05465575
14.223900318145752,-0.6801,335.516,0.3609375,0.39961,0.31763,0.313151,0.05465575
14.25736403465271,-0.6801,335.516,0.3609375,0.39961,0.31763,0.313151,0.05547117
14.394443273544312,9.3355,336.079,0.3622917,0.39831,0.321016,0.315911,0.05547117
14.4480721950531,9.3355,336.079,0.3622917,0.39831,0.321016,0.24849,0.05573759
14.57897686958313,-0.6551,336.41700000000003,0.3560417,0.39831,0.323125,0.24849,0.05573759
14.61294412612915,-0.6551,336.41700000000003,0.3560417,0.39831,0.323125,0.24849,0.05573759
14.646390676498413,-0.6551,336.41700000000003,0.3560417,0.39831,0.324974,0.320469,0.05642139
14.765908241271973,9.3505,336.617,0.3547917,0.39883,0.324974,0.320469,0.05642139
14.800627946853638,9.3505,336.617,0.3547917,0.39883,0.324974,0.320469,0.05642139
14.835422039031982,9.3505,336.617,0.3547917,0.39883,0.327604,0.322682,0.05702579
14.992051839828491,9.3609,336.976,0.3511458,0.39922,0.327604,0.322682,0.05702579
15.03319764137268,-0.6202,336.976,0.3515625,0.39661,0.327813,0.324453,0.05711819
15.16369080543518,-0.6202,337.674,0.3515625,0.39661,0.327813,0.324453,0.05711819
15.20085072517395,-0.6202,337.674,0.3515625,0.39661,0.327813,0.326042,0.05765945
15.323460340499878,9.3855,337.879,0.3532292,0.39792,0.330182,0.326042,0.05765945
15.35722804069519,9.3855,337.879,0.3532292,0.39792,0.330182,0.326042,0.05765945
15.402698040008545,-0.6082000000000001,337.879,0.3513542,0.39896,0.330208,0.327292,0.05767332
15.564025640487671,-0.6082000000000001,338.104,0.3513542,0.39896,0.330208,0.327292,0.05767332
15.596882581710815,9.4005,338.104,0.35625,0.39961,0.33224,0.328724,0.05815006
15.735244989395142,9.4005,338.419,0.35625,0.39961,0.33224,0.328724,0.05815006
15.767934083938599,9.4005,338.419,0.35625,0.39844,0.333724,0.329479,0.05861304
15.900294542312622,9.4155,338.959,0.3611458,0.39844,0.333724,0.329479,0.05861304
15.941559791564941,9.4155,338.959,0.3611458,0.39974,0.335234,0.330365,0.05901504
16.10418152809143,9.4217,339.165,0.3564583,0.39974,0.335234,0.330365,0.05901504
16.1428701877594,9.4217,339.165,0.350625,0.3957,0.334349,0.331146,0.0588705
16.271446228027344,-0.5649000000000001,339.664,0.350625,0.3957,0.334349,0.331146,0.0588705
16.303163766860962,-0.5649000000000001,339.664,0.350625,0.3957,0.334349,0.331146,0.0588705
16.33927607536316,9.4405,339.664,0.3538542,0.39714,0.336016,0.33224,0.0592587
16.48346781730652,9.4405,339.858,0.3538542,0.39714,0.336016,0.33224,0.0592587
16.526841402053833,-0.5551,339.858,0.3553125,0.39961,0.335417,0.33263,0.05912231
16.673792600631714,-0.5551,340.01800000000003,0.3553125,0.39961,0.335417,0.33263,0.05912231
17.718998193740845,-0.8151,330.656,0.353125,0.39518,0.337708,0.334896,0.05977778
18.801067113876343,9.0755,326.719,0.3591667,0.39753,0.339141,0.33612,0.06032364
18.92261004447937,-0.9202,326.874,0.355,0.39753,0.339141,0.33612,0.06032364
18.955092906951904,-0.9202,326.874,0.355,0.39753,0.339141,0.33612,0.06032364
18.999149799346924,9.0905,326.874,0.3563542,0.39831,0.338958,0.336172,0.06055563
19.13464617729187,9.0905,327.259,0.3563542,0.39831,0.338958,0.336172,0.06055563
19.183236122131348,9.0905,327.259,0.3557292,0.39661,0.33862,0.336172,0.06041647
19.33430552482605,-0.8951,327.777,0.3557292,0.39661,0.33862,0.336172,0.06041647
19.371031761169434,-0.8951,327.777,0.3557292,0.39479,0.338672,0.336432,0.06069009
19.49626636505127,9.1155,328.159,0.359375,0.39479,0.338672,0.336432,0.06069009
19.528533220291138,9.1155,328.159,0.359375,0.39479,0.338672,0.336432,0.06069009
19.562429904937744,9.1155,328.159,0.355,0.39661,0.339219,0.33651,0.0605442
19.695284843444824,-0.8851,328.137,0.355,0.39661,0.339219,0.33651,0.0605442
19.734511852264404,-0.8851,328.137,0.355,0.39727,0.339115,0.336641,0.06040542
19.881104230880737,-0.8701,328.677,0.3564583,0.39727,0.339115,0.336641,0.06040542
19.926547288894653,-0.8701,328.677,0.3564583,0.40247,0.33888,0.336771,0.06062428
20.067764282226562,9.1405,329.058,0.3586458,0.40247,0.33888,0.336771,0.06062428
