t (s),skew,phase,vpp,filt,avg,amp,rms
2.384185791015625e-07,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.0304429531097412,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.0603992938995361,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.0891447067260742,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.1184043884277344,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.1475934982299805,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.1766281127929688,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.2053742408752441,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.2346644401550293,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.2654051780700684,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.2944567203521729,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.3234143257141113,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.3525784015655518,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.382068157196045,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.411212682723999,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.4404549598693848,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.4693164825439453,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.4983062744140625,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.5273916721343994,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.556260108947754,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.5849711894989014,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.6140520572662354,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.643308162689209,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.6722438335418701,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.7011959552764893,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.7301099300384521,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.7596266269683838,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.78855562210083,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.817927598953247,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.8473143577575684,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.8770184516906738,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.9057207107543945,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.934462547302246,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.9639222621917725,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
1.9929871559143066,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.0219626426696777,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.0510268211364746,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.0801162719726562,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.1091721057891846,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.1379799842834473,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.1669631004333496,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.195878744125366,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.2250747680664062,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.2560975551605225,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.2852022647857666,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.3143649101257324,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.3434805870056152,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.3725106716156006,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.401433229446411,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.4306015968322754,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.460130214691162,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.4891111850738525,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.5183990001678467,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.54736065864563,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.576831102371216,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.6054599285125732,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.6344716548919678,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.6634273529052734,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.6927785873413086,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.7216238975524902,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.7505125999450684,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.779531478881836,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.8087892532348633,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.8401803970336914,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.8692595958709717,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.8984129428863525,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.9272429943084717,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.9565987586975098,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
2.985882043838501,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.0146424770355225,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.0440526008605957,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.073267698287964,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.1019346714019775,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.1310036182403564,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.1609041690826416,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.1896414756774902,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.218895673751831,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.2477915287017822,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.2792305946350098,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.3080294132232666,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.336782932281494,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.366271734237671,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.395324945449829,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.4244182109832764,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.453261137008667,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.482316255569458,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.5113718509674072,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.5405449867248535,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.5694615840911865,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.5982208251953125,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
3.627464771270752,2.68,96.48,0.044792,0.02344,0.005964,0.005964,0.00306571
