t (s),skew,phase,vpp,filt,avg,amp,rms
7.152557373046875e-07,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.0303027629852295,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.0601379871368408,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.0892417430877686,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.1190135478973389,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.1480836868286133,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.1772477626800537,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.206568717956543,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.2369558811187744,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.266162395477295,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.2952768802642822,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.324866533279419,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.3542704582214355,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.3829288482666016,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.4123075008392334,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.4412224292755127,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.4703192710876465,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.4992210865020752,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.5282318592071533,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.557865858078003,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.5868325233459473,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.616650104522705,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.6459639072418213,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.6749413013458252,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.7042605876922607,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.7335176467895508,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.762747049331665,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.7917306423187256,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.8212738037109375,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.8501129150390625,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.8792531490325928,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.9084866046905518,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.937779426574707,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.9670794010162354,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
1.9958076477050781,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.0252227783203125,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.054393768310547,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.08308482170105,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.1122264862060547,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.1413040161132812,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.1705150604248047,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.199641227722168,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.228748321533203,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.2578251361846924,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.2867913246154785,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.3164355754852295,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.3456954956054688,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.374584197998047,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.403820514678955,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.4327855110168457,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.4618382453918457,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.4907164573669434,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.52005934715271,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.54941463470459,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
2.578601837158203,2.1999,79.195,0.0392708,0.02956,0.020573,0.020573,0.0014586
