t (s),skew,phase,vpp,filt,avg,amp,rms
7.152557373046875e-07,9.07,326.52,0.041667,0.02253,0.041667,0.041667,0.00460051
1.3470914363861084,11.045,37.61900000000003,0.039583,0.01979,0.010234,0.010234,0.00351282
2.401716709136963,1.61,57.961,0.033333,0.01823,0.005885,0.005885,0.00328062
2.5349035263061523,1.61,57.961,0.033333,0.01823,0.005885,0.005885,0.00330214
2.6763346195220947,11.75,63.0,0.035417,0.02031,0.005703,0.005703,0.00330214
2.721979856491089,11.75,63.0,0.035417,0.02031,0.005703,0.005286,0.0032582
2.884514093399048,1.88,67.681,0.0375,0.01979,0.005286,0.005286,0.0032582
2.938021659851074,2.0149999999999997,67.681,0.0375,0.01914,0.005156,0.005156,0.00325104
3.116269826889038,2.0149999999999997,72.541,0.0375,0.02122,0.006146,0.006146,0.00316961
3.2803425788879395,12.165000000000001,77.94,0.039583,0.02122,0.006146,0.00651,0.00315869
3.4440340995788574,2.2950000000000004,82.621,0.045833,0.02448,0.00651,0.00651,0.00315869
3.4936764240264893,2.2950000000000004,82.621,0.041667,0.02083,0.006615,0.006615,0.0032533
3.654040813446045,12.44,87.83800000000002,0.041667,0.02083,0.006615,0.006615,0.00328797
3.8091013431549072,12.57,92.519,0.032292,0.01888,0.006094,0.006094,0.00328797
3.856502056121826,12.57,92.519,0.032292,0.02279,0.005911,0.005911,0.00331734
4.026645660400391,2.7,97.2,0.038542,0.02279,0.005911,0.005911,0.00331734
4.064417839050293,2.7,97.2,0.038542,0.02279,0.005911,0.005911,0.00331734
4.0968639850616455,2.7,97.2,0.038542,0.02279,0.005911,0.005911,0.00331734
4.133868455886841,12.8951,104.22399999999999,0.033333,0.01901,0.005391,0.005391,0.00328457
4.267040014266968,12.8951,104.22399999999999,0.033333,0.01901,0.005391,0.005391,0.00328457
4.301534175872803,12.8951,104.22399999999999,0.033333,0.02305,0.006432,0.006432,0.00332556
4.44266414642334,3.025,108.901,0.045833,0.02305,0.006432,0.006432,0.00332556
4.485261917114258,3.025,108.901,0.045833,0.02305,0.006432,0.006042,0.00325693
4.619733572006226,-6.845000000000001,113.57900000000001,0.042708,0.02409,0.006042,0.006042,0.00325693
4.6637818813323975,-6.845000000000001,113.57900000000001,0.042708,0.02409,0.006042,0.006042,0.00325257
4.808660984039307,-6.715,118.25899999999999,0.041667,0.02109,0.006406,0.006406,0.00325257
4.8467698097229,-6.715,118.25899999999999,0.041667,0.02109,0.006406,0.006406,0.00325257
4.882044076919556,3.435,123.659,0.04375,0.02057,0.00651,0.00651,0.00329211
5.043850898742676,3.435,123.659,0.04375,0.02057,0.00651,0.006745,0.00324862
5.199784755706787,-6.435,128.34,0.034375,0.02031,0.006745,0.006745,0.00324862
5.247501373291016,-6.435,128.34,0.034375,0.02031,0.006745,0.006745,0.00324862
5.299899101257324,-6.435,128.34,0.034375,0.02031,0.006328,0.006328,0.00326682
5.437351226806641,3.755,135.181,0.041667,0.02396,0.006328,0.006328,0.00326682
5.480677604675293,3.755,135.181,0.041667,0.02396,0.005755,0.005755,0.00328794
5.619579792022705,3.8899999999999997,140.04,0.039583,0.02253,0.005755,0.005755,0.00328794
5.675588607788086,3.8899999999999997,140.04,0.039583,0.0224,0.005703,0.005703,0.00325221
5.836747407913208,-5.98,144.719,0.039583,0.0224,0.005703,0.005703,0.00325221
5.878441095352173,-5.8500000000000005,149.4,0.041667,0.02318,0.006094,0.006094,0.00320547
6.048750400543213,-5.8500000000000005,149.4,0.041667,0.02005,0.005573,0.005573,0.00314894
6.184639930725098,4.295,154.619,0.0375,0.02005,0.005573,0.005573,0.00314894
6.2348198890686035,4.295,154.619,0.0375,0.02409,0.005755,0.005755,0.003117
6.382303237915039,-5.575,159.3,0.042708,0.02409,0.005755,0.005755,0.003117
6.426097393035889,-5.575,159.3,0.044792,0.02578,0.00638,0.00638,0.00307391
6.571711301803589,4.575,164.701,0.044792,0.02578,0.00638,0.00638,0.00307391
6.613681077957153,4.575,164.701,0.038542,0.02331,0.005964,0.005964,0.00306358
6.758084535598755,-5.295,169.379,0.038542,0.02331,0.005964,0.005964,0.00306358
6.800760269165039,-5.295,169.379,0.038542,0.02331,0.005677,0.005677,0.00302284
6.930094242095947,4.8500000000000005,174.6,0.036458,0.01927,0.005677,0.005677,0.00302284
6.97557258605957,4.8500000000000005,174.6,0.036458,0.01927,0.005729,0.005729,0.0030076
7.137084484100342,-5.0149,179.463,0.036458,0.02292,0.005729,0.005729,0.0030076
7.1919074058532715,-5.0149,179.463,0.034375,0.01745,0.005521,0.005521,0.00299377
7.3434436321258545,5.13,184.679,0.034375,0.01745,0.005521,0.005521,0.00299377
7.39348292350769,5.13,184.679,0.034375,0.01745,0.005521,0.005521,0.00299377
7.428805589675903,5.13,184.679,0.039583,0.0207,0.005911,0.005911,0.00300726
7.583374738693237,5.3069,191.036,0.039583,0.0207,0.005911,0.005911,0.00300726
7.61707067489624,5.3069,191.036,0.039583,0.02044,0.006068,0.006068,0.00302471
7.762317419052124,-4.56,195.839,0.038542,0.02044,0.006068,0.006068,0.00302471
7.810999393463135,-4.435,200.34,0.035417,0.01927,0.005521,0.005521,0.0029838
7.9651525020599365,-4.435,200.34,0.035417,0.01927,0.005521,0.005521,0.00301371
8.113909482955933,5.715,205.74,0.036458,0.01875,0.005677,0.005677,0.00301371
8.154462099075317,5.715,205.74,0.036458,0.01875,0.005677,0.005677,0.00301371
8.189628601074219,-4.155,210.42,0.036458,0.02044,0.005182,0.005182,0.00302719
8.356486558914185,-4.155,210.42,0.036458,0.02044,0.005182,0.005182,0.00302719
8.388720750808716,-4.155,210.42,0.036458,0.02044,0.005182,0.005182,0.00302719
8.429057121276855,-3.975,210.42,0.042708,0.02435,0.006953,0.006953,0.00304156
8.565011262893677,-3.975,216.9,0.042708,0.02435,0.006953,0.006953,0.00304156
8.600783824920654,-3.975,216.9,0.042708,0.02435,0.005885,0.005885,0.0031073
8.733948230743408,6.17,222.119,0.039583,0.02174,0.005885,0.005885,0.0031073
8.784708499908447,6.17,222.119,0.039583,0.02174,0.006146,0.006146,0.00311504
8.935896873474121,-3.7,226.798,0.035417,0.0194,0.006146,0.006146,0.00311504
8.990521907806396,-3.7,226.798,0.035417,0.01966,0.005625,0.005625,0.00322313
9.166803121566772,6.445,232.02,0.035417,0.01966,0.005625,0.005625,0.00322313
9.202981233596802,6.445,232.02,0.035417,0.01966,0.005625,0.005625,0.00322313
9.238646984100342,6.445,232.02,0.035417,0.02292,0.005208,0.005208,0.00334388
9.383187294006348,-3.3800000000000003,238.321,0.040625,0.02292,0.005208,0.005208,0.00334388
9.421370506286621,-3.3800000000000003,238.321,0.040625,0.02292,0.005495,0.005495,0.00334406
9.573172569274902,6.765000000000001,243.54,0.040625,0.02005,0.005495,0.005495,0.00334406
9.613011598587036,6.8999999999999995,248.4,0.035417,0.01823,0.005234,0.005234,0.00336578
9.771938562393188,6.8999999999999995,248.4,0.035417,0.01823,0.005234,0.006224,0.00343561
9.922120094299316,7.029999999999999,253.081,0.045833,0.02435,0.006224,0.006224,0.00343561
9.956356525421143,7.029999999999999,253.081,0.045833,0.02435,0.006224,0.006224,0.00343561
10.006089448928833,-2.8401,257.758,0.054167,0.02891,0.00737,0.00737,0.00342004
10.144620895385742,-2.8401,257.758,0.054167,0.02891,0.00651,0.00651,0.00342811
10.298158407211304,7.3051,262.982,0.038542,0.01836,0.00651,0.00651,0.00342811
10.347963809967041,7.3051,262.982,0.038542,0.01836,0.006458,0.006458,0.00341143
10.516122102737427,-2.565,267.65999999999997,0.05625,0.02773,0.006458,0.006458,0.00331174
10.670628786087036,7.585,273.06,0.047917,0.02682,0.006589,0.006589,0.00331174
10.725505828857422,7.585,273.06,0.041667,0.02266,0.006536,0.006536,0.0033212
10.879501342773438,7.7199,277.918,0.041667,0.02266,0.006536,0.006536,0.00329495
11.023903846740723,7.845,282.421,0.034375,0.0181,0.006224,0.006224,0.00329495
11.071585416793823,7.845,282.421,0.034375,0.0181,0.006198,0.006198,0.00330189
11.229398727416992,7.9751,287.102,0.041667,0.02852,0.006198,0.006198,0.00330189
11.273225784301758,7.9751,287.102,0.041667,0.02852,0.006198,0.007057,0.00329057
11.421966075897217,-1.8899,291.962,0.045833,0.04115,0.007057,0.007057,0.00329057
11.470881462097168,-1.8899,291.962,0.042708,0.02422,0.007448,0.007448,0.00333872
11.623858451843262,8.255,297.178,0.042708,0.02422,0.007448,0.007448,0.00333872
11.674794435501099,-1.6100999999999999,302.038,0.052083,0.02591,0.007396,0.007396,0.00342452
11.821472406387329,-1.6100999999999999,302.038,0.052083,0.02591,0.007396,0.007396,0.00342452
11.858259677886963,8.534999999999998,307.26,0.042708,0.02266,0.007188,0.007188,0.00353212
12.014624834060669,8.534999999999998,307.26,0.042708,0.02266,0.007031,0.007031,0.00354773
12.183310508728027,-1.335,311.94100000000003,0.040625,0.02331,0.007031,0.007031,0.00354773
13.23550009727478,9.01,324.36,0.044792,0.02331,0.006198,0.006198,0.00368581
13.32120132446289,9.01,324.36,0.044792,0.02331,0.006198,0.006198,0.00368581
13.35339879989624,9.01,324.36,0.042708,0.02227,0.006172,0.006172,0.00358254
13.510006427764893,-0.98,324.722,0.042708,0.02227,0.006172,0.006172,0.00358254
13.557463884353638,9.025,324.722,0.038542,0.02318,0.00599,0.00599,0.00351729
13.694440126419067,9.025,324.899,0.038542,0.02318,0.00599,0.00599,0.00351729
13.739813327789307,9.025,324.899,0.046875,0.02552,0.006146,0.006146,0.00347681
13.880115747451782,-0.9600000000000001,325.439,0.046875,0.02552,0.006146,0.006146,0.00347681
13.929605484008789,-0.9600000000000001,325.439,0.045833,0.02474,0.006068,0.006068,0.00349711
14.086676120758057,9.045,325.619,0.045833,0.02474,0.006068,0.00625,0.00348397
14.255046129226685,-0.9422,326.086,0.045833,0.0207,0.00625,0.00625,0.00348397
14.303687572479248,-0.9422,326.086,0.045833,0.0207,0.006927,0.006927,0.00336693
14.438019752502441,9.065,326.34,0.052083,0.02799,0.006927,0.006927,0.00336693
14.493964910507202,9.065,326.34,0.052083,0.02656,0.006901,0.006901,0.00326386
14.656518936157227,-0.92,326.879,0.05,0.02656,0.006901,0.006901,0.00323243
14.817624568939209,9.090000000000002,327.24,0.03125,0.01901,0.006094,0.006094,0.00323243
14.866623401641846,9.090000000000002,327.24,0.03125,0.02031,0.006589,0.006589,0.00329821
15.029882907867432,-0.9,327.599,0.039583,0.02031,0.006589,0.006589,0.00329821
15.071260452270508,-0.9,327.599,0.039583,0.02031,0.006589,0.006589,0.00329821
15.118426084518433,-0.9,327.599,0.039583,0.02826,0.007266,0.007266,0.0033337
15.25527024269104,-0.8901,327.95799999999997,0.046875,0.02826,0.007266,0.007266,0.0033337
15.29916501045227,-0.8901,327.95799999999997,0.046875,0.02826,0.007422,0.007422,0.00338086
15.451716423034668,9.1252,328.508,0.047917,0.0444,0.007422,0.007422,0.00338086
15.494198322296143,9.1353,328.508,0.054167,0.05182,0.012266,0.012266,0.00346862
15.672010898590088,9.1353,328.87,0.054167,0.05182,0.012266,0.012266,0.00346862
15.71612548828125,9.1353,328.87,0.054167,0.05182,0.012266,0.012266,0.00346862
15.752524137496948,-0.8551,329.216,0.069792,0.06341,0.01388,0.01388,0.00348564
15.886467933654785,-0.8551,329.216,0.069792,0.06341,0.01388,0.01388,0.00348564
15.923652648925781,-0.8551,329.216,0.069792,0.07161,0.019714,0.019714,0.0035438
16.061251640319824,9.1555,329.598,0.073958,0.07161,0.019714,0.019714,0.0035438
16.09932780265808,9.1555,329.598,0.073958,0.07161,0.025391,0.025391,0.00362455
16.236902952194214,9.160400000000001,329.776,0.077083,0.07214,0.025391,0.025391,0.00362455
16.287273645401,9.160400000000001,329.776,0.077083,0.07214,0.025391,0.025833,0.00375936
16.431880474090576,-0.8251000000000001,330.296,0.067708,0.06354,0.025833,0.025833,0.00375936
16.467469930648804,-0.8251000000000001,330.296,0.067708,0.06354,0.025833,0.027708,0.00426648
16.606939554214478,-0.8201,330.475,0.08125,0.08464,0.027708,0.027708,0.00426648
16.65987992286682,-0.8201,330.475,0.08125,0.09792,0.023932,0.023932,0.00467951
16.813050985336304,9.1905,330.857,0.09375,0.09792,0.023932,0.023932,0.00467951
16.8619327545166,9.1905,330.857,0.161458,0.17617,0.029661,0.029661,0.00561664
16.9991717338562,-0.7952,331.374,0.161458,0.17617,0.029661,0.029661,0.00561664
17.05656123161316,-0.7952,331.374,0.171875,0.17878,0.029349,0.029349,0.00672778
17.210885047912598,9.2155,331.757,0.171875,0.17878,0.029349,0.029349,0.00763427
17.371280431747437,-0.7749,332.103,0.163542,0.17878,0.040417,0.040417,0.00763427
17.419862508773804,-0.7749,332.103,0.163542,0.17878,0.040417,0.040417,0.00763427
17.4596745967865,-0.7749,332.103,0.163542,0.17878,0.040417,0.040417,0.00763427
17.49758005142212,9.2355,332.103,0.182292,0.20013,0.04237,0.04237,0.00899659
17.63648295402527,9.2355,332.478,0.182292,0.20013,0.04237,0.04237,0.00899659
17.670301914215088,9.2355,332.478,0.182292,0.20078,0.052109,0.052109,0.00971839
17.83780550956726,-0.7601,332.635,0.180208,0.20078,0.052109,0.052109,0.00971839
17.887727975845337,9.2552,333.146,0.189583,0.21003,0.055417,0.055417,0.01090603
18.037564516067505,9.2552,333.146,0.189583,0.21003,0.055417,0.062839,0.01145023
18.202457904815674,-0.7351000000000001,333.536,0.190625,0.20872,0.062839,0.062839,0.01145023
18.25149703025818,-0.7351000000000001,333.536,0.190625,0.20872,0.062839,0.062839,0.01145023
18.302682638168335,-0.7351000000000001,333.536,0.214583,0.23138,0.077578,0.077578,0.01222032
18.442041158676147,-0.7151,334.255,0.214583,0.23138,0.077578,0.077578,0.01222032
18.48786425590515,-0.7151,334.255,0.214583,0.22201,0.069818,0.069818,0.0129322
18.627155303955078,9.2905,334.458,0.202083,0.22201,0.069818,0.069818,0.0129322
18.670069694519043,9.2905,334.458,0.202083,0.22201,0.069818,0.083958,0.01340992
18.807568073272705,-0.7001000000000001,334.796,0.194792,0.20977,0.083958,0.083958,0.01340992
18.85725164413452,-0.7001000000000001,334.796,0.194792,0.22409,0.074818,0.074818,0.01414014
19.012287139892578,9.3056,335.0,0.203125,0.22409,0.074818,0.074818,0.01414014
19.056111812591553,9.3056,335.0,0.203125,0.22331,0.088776,0.088776,0.01446045
19.20697832107544,-0.6851,335.337,0.198958,0.22331,0.088776,0.088776,0.01446045
19.259796380996704,9.3305,335.897,0.2,0.21927,0.079271,0.079271,0.01521286
19.40716028213501,9.3305,335.897,0.2,0.21927,0.079271,0.079271,0.01521286
19.44018840789795,9.3305,335.897,0.213542,0.21732,0.093203,0.093203,0.01540389
19.582103729248047,-0.6601,336.236,0.213542,0.21732,0.093203,0.093203,0.01540389
19.619888305664062,-0.6601,336.236,0.213542,0.21732,0.084115,0.084115,0.01590069
19.76071286201477,9.3505,336.618,0.178125,0.19414,0.084115,0.084115,0.01590069
19.81065344810486,9.3505,336.618,0.178125,0.2056,0.094974,0.094974,0.01590839
19.97324514389038,-0.6451,336.776,0.189583,0.2056,0.094974,0.094974,0.01590839
20.00770878791809,-0.6351,336.776,0.177083,0.19089,0.103411,0.103411,0.0159932
20.153369426727295,-0.6351,337.136,0.177083,0.19089,0.103411,0.103411,0.0162088
20.318151473999023,9.3805,337.7,0.183333,0.19727,0.092917,0.092917,0.0162088
20.357966661453247,9.3805,337.7,0.183333,0.19727,0.092917,0.092917,0.0162088
20.39125680923462,-0.6151000000000001,337.855,0.189583,0.1974,0.100521,0.100521,0.01623264
20.554060220718384,-0.6151000000000001,337.855,0.189583,0.1974,0.100521,0.100521,0.01644624
20.70800280570984,9.3955,338.238,0.179167,0.19466,0.090807,0.090807,0.01644624
20.751651525497437,9.3955,338.238,0.179167,0.19466,0.096615,0.096615,0.01619786
20.902220487594604,-0.5899,338.763,0.158333,0.16836,0.096615,0.096615,0.01619786
20.944267749786377,-0.5899,338.763,0.158333,0.14961,0.088047,0.088047,0.01609232
21.098031520843506,9.4205,339.138,0.151042,0.14961,0.088047,0.088047,0.01609232
21.147443056106567,-0.5701,339.138,0.135417,0.14258,0.092266,0.092266,0.0157277
21.285944938659668,-0.5701,339.476,0.135417,0.14258,0.092266,0.092266,0.0157277
21.340332508087158,9.4405,339.858,0.126042,0.13737,0.083125,0.083125,0.01557339
21.495343923568726,9.4405,339.858,0.126042,0.13737,0.083125,0.083125,0.01511601
21.648028135299683,-0.5551,340.016,0.123958,0.12357,0.085677,0.085677,0.01511601
22.695489168167114,9.2205,331.938,0.230208,0.26055,0.090938,0.090938,0.01651595
23.73767375946045,-0.9100999999999999,327.237,0.247917,0.26654,0.126016,0.126016,0.0184332
23.82497262954712,-0.9100999999999999,327.237,0.247917,0.26654,0.126016,0.126016,0.0184332
23.8623206615448,9.100499999999998,327.619,0.235417,0.25846,0.113906,0.113906,0.01888316
24.01586627960205,9.100499999999998,327.619,0.235417,0.25846,0.113906,0.128672,0.01890851
24.172842979431152,-0.8901,327.955,0.25,0.26745,0.128672,0.128672,0.01890851
24.21269989013672,-0.8901,327.955,0.25,0.26745,0.128672,0.115677,0.01938728
24.3627347946167,9.1205,328.338,0.25625,0.28477,0.115677,0.115677,0.01938728
24.418169736862183,9.1205,328.338,0.25625,0.26263,0.129453,0.129453,0.01934678
24.57784080505371,-0.8701,328.676,0.25,0.26263,0.129453,0.129453,0.01934678
24.622100591659546,-0.8701,328.676,0.25,0.26263,0.129453,0.129453,0.01934678
24.6574227809906,-0.8701,328.676,0.25,0.26263,0.129453,0.118047,0.01979558
24.803333520889282,9.1405,329.058,0.25625,0.275,0.118047,0.118047,0.01979558
24.84287118911743,9.1405,329.058,0.25625,0.275,0.129661,0.129661,0.02036943
24.99773120880127,9.150500000000001,329.419,0.244792,0.26602,0.129661,0.129661,0.02036943
25.038634538650513,9.1563,329.419,0.245833,0.26758,0.141589,0.141589,0.02106316
25.18757200241089,9.1563,329.626,0.245833,0.26758,0.141589,0.141589,0.02040111
25.340025186538696,-0.8301,330.116,0.244792,0.26797,0.126771,0.126771,0.02040111
25.38822031021118,-0.8301,330.116,0.244792,0.26797,0.124688,0.124688,0.02000752
25.537983894348145,-0.8251000000000001,330.296,0.24375,0.26693,0.124688,0.124688,0.02000752
25.586899995803833,-0.8101,330.296,0.239583,0.25378,0.136797,0.136797,0.01989483
25.759363174438477,-0.8101,330.835,0.239583,0.25378,0.136797,0.136797,0.01989483
25.795835733413696,-0.8101,330.835,0.239583,0.25378,0.136797,0.136797,0.01989483
25.83470058441162,9.2005,330.835,0.239583,0.26302,0.125599,0.125599,0.02021765
25.991897106170654,9.2005,331.218,0.239583,0.26302,0.125599,0.125599,0.02021765
26.030254364013672,-0.7850999999999999,331.736,0.252083,0.2625,0.137057,0.137057,0.0200148
26.18488097190857,-0.7850999999999999,331.736,0.252083,0.2625,0.137057,0.137057,0.02039745
26.342151165008545,9.2256,332.097,0.248958,0.27253,0.124245,0.124245,0.02039745
26.386548280715942,9.2256,332.097,0.248958,0.27253,0.124245,0.136797,0.02015948
26.528433084487915,-0.7701,332.275,0.244792,0.26823,0.136797,0.136797,0.02015948
26.582443952560425,-0.7701,332.275,0.244792,0.26979,0.125156,0.125156,0.02054827
26.736491680145264,9.2405,332.658,0.24375,0.26979,0.125156,0.125156,0.02112015
26.909374475479126,9.2555,333.199,0.248958,0.27747,0.137578,0.137578,0.02112015
26.946759462356567,9.2555,333.199,0.248958,0.27747,0.137578,0.137578,0.02112015
26.980003356933594,9.2555,333.199,0.248958,0.27747,0.137578,0.137578,0.02112015
27.01386833190918,9.2555,333.199,0.248958,0.27318,0.12625,0.12625,0.02063265
27.15057134628296,-0.7301,333.715,0.258333,0.27318,0.12625,0.12625,0.02063265
27.183306217193604,-0.7301,333.715,0.258333,0.27318,0.12625,0.12625,0.02117205
27.328636407852173,9.2805,334.098,0.259375,0.2793,0.137057,0.137057,0.02117205
27.386960983276367,9.2805,334.098,0.259375,0.27578,0.149245,0.149245,0.02184547
27.548144102096558,9.2855,334.277,0.257292,0.27578,0.149245,0.149245,0.02110658
27.708942413330078,-0.7051,334.616,0.248958,0.27435,0.134089,0.134089,0.02110658
27.7626895904541,-0.7051,334.616,0.244792,0.26589,0.131276,0.131276,0.02068071
27.925193071365356,-0.7001000000000001,334.795,0.244792,0.26589,0.131276,0.131276,0.02068071
27.972874641418457,-0.7001000000000001,334.795,0.244792,0.26589,0.131276,0.131276,0.02068071
28.008754014968872,-0.7001000000000001,334.795,0.244792,0.2849,0.135417,0.135417,0.02113414
