t (s),skew,phase,vpp,filt,avg,amp,rms
4.76837158203125e-07,-1.9949999999999999,288.181,0.035417,0.01992,0.007083,0.007083,0.00324773
1.1046338081359863,5.114999999999999,184.139,0.034375,0.0194,0.005339,0.005339,0.00305884
1.2228186130523682,5.114999999999999,184.139,0.034375,0.0194,0.005339,0.005339,0.00305884
1.254944086074829,-4.755,188.821,0.039583,0.02331,0.00638,0.00638,0.00301891
1.403322696685791,-4.755,188.821,0.039583,0.02331,0.00638,0.00638,0.00301891
1.4364869594573975,5.395,188.821,0.032292,0.01745,0.006745,0.006745,0.00298224
1.6019885540008545,5.395,194.221,0.032292,0.01745,0.006745,0.006745,0.00298224
1.636622428894043,-4.475,198.9,0.033333,0.0207,0.005964,0.005964,0.00291833
1.7966530323028564,-4.475,198.9,0.033333,0.0207,0.007005,0.007005,0.00287394
1.9728953838348389,5.68,204.481,0.035417,0.01849,0.006589,0.006589,0.00285807
2.152954578399658,-4.195,208.981,0.044792,0.02461,0.006589,0.006589,0.00285807
2.2031309604644775,5.94,213.841,0.03125,0.01849,0.005755,0.005755,0.00295401
2.357667922973633,5.94,213.841,0.03125,0.01849,0.005755,0.005755,0.00295401
2.3906123638153076,-3.93,218.52,0.038542,0.02005,0.005313,0.005313,0.00301856
2.551457643508911,-3.93,218.52,0.038542,0.02005,0.00612,0.00612,0.003076
2.720226764678955,6.225,224.099,0.0375,0.02122,0.00612,0.00612,0.003076
2.755924940109253,6.225,224.099,0.0375,0.02474,0.006146,0.006146,0.00310958
2.903456449508667,-3.645,228.78,0.042708,0.02474,0.006146,0.006146,0.00310958
2.940654754638672,-3.645,228.78,0.042708,0.02474,0.005234,0.005234,0.00317716
3.08284854888916,6.5,234.001,0.036458,0.01758,0.005234,0.005234,0.00317716
3.1275618076324463,6.5,234.001,0.036458,0.01758,0.005234,0.005234,0.00323986
3.2566637992858887,-3.37,238.68,0.041667,0.02135,0.005677,0.005677,0.00323986
3.307243824005127,-3.37,238.68,0.041667,0.02135,0.006328,0.006328,0.00327766
3.473464012145996,6.779999999999999,244.081,0.0375,0.01888,0.006328,0.006328,0.00327766
3.516296148300171,6.779999999999999,244.081,0.0375,0.01823,0.005313,0.005313,0.0033268
3.662020444869995,-3.0901,248.75799999999998,0.03125,0.01823,0.005313,0.005313,0.0033268
3.71728253364563,-3.0901,248.75799999999998,0.03125,0.0181,0.006406,0.006406,0.00339436
3.8687992095947266,7.055,253.98,0.030208,0.0181,0.006406,0.006406,0.00334532
4.021610498428345,-2.81,258.839,0.035417,0.0181,0.006667,0.006667,0.00334532
4.069916248321533,-2.81,258.839,0.035417,0.0181,0.005964,0.005964,0.0033888
4.222336053848267,7.335,264.059,0.0375,0.01992,0.005964,0.005964,0.0033888
4.2730371952056885,7.335,264.059,0.035417,0.01836,0.005859,0.005859,0.0034347
4.42798376083374,-2.535,268.741,0.035417,0.01836,0.005859,0.006042,0.00342984
4.578799247741699,-2.405,273.421,0.0375,0.0207,0.006042,0.006042,0.00342984
4.632132291793823,-2.405,273.421,0.0375,0.01849,0.006771,0.006771,0.00336497
4.781999588012695,-2.27,278.28,0.035417,0.01849,0.006771,0.006771,0.00336497
4.8403003215789795,7.875,283.501,0.041667,0.02174,0.005964,0.005964,0.00337116
4.9930949211120605,7.875,283.501,0.041667,0.02174,0.005964,0.005625,0.00333372
5.143810033798218,-1.9949999999999999,288.181,0.0375,0.02266,0.005625,0.005625,0.00333372
5.190842866897583,-1.9949999999999999,288.181,0.0375,0.02266,0.005625,0.005625,0.00338035
5.323353052139282,8.155000000000001,293.58,0.032292,0.01875,0.005677,0.005677,0.00338035
5.363835334777832,8.155000000000001,293.58,0.032292,0.01875,0.005677,0.005677,0.00338035
5.40093731880188,8.155000000000001,293.58,0.040625,0.02031,0.005443,0.005443,0.00340309
5.546460390090942,-1.7149999999999999,298.26,0.040625,0.02031,0.005443,0.005443,0.00340309
5.59178900718689,-1.59,302.76,0.034375,0.01992,0.006328,0.006328,0.00350383
5.753647804260254,-1.59,302.76,0.034375,0.01927,0.006068,0.006068,0.00352513
5.9279046058654785,8.56,308.16,0.036458,0.01927,0.006068,0.006068,0.00352513
5.9814300537109375,-1.31,312.84000000000003,0.029167,0.01797,0.006536,0.006536,0.00355334
7.134141683578491,-0.985,324.539,0.042708,0.03073,0.007839,0.007839,0.00352688
7.254970073699951,-0.985,324.539,0.042708,0.03073,0.007839,0.007839,0.00352688
7.295150518417358,-0.985,324.539,0.042708,0.03073,0.007839,0.007839,0.00352688
7.327834367752075,-0.985,324.539,0.042708,0.03073,0.007839,0.007839,0.00352688
