t (s),skew,phase,vpp,filt,avg,amp,rms
4.76837158203125e-07,nan,nan,nan,nan,nan,nan,nan
1.1161303520202637,0.8450000000000001,30.421,0.0307292,0.01628,0.008437,0.008437,0.00067089
2.1535611152648926,2.785,100.261,0.0348958,0.01797,0.004453,0.004453,0.00057329
2.2090871334075928,2.785,100.261,0.0348958,0.01797,0.004453,0.004453,0.00057329
2.2420363426208496,2.785,100.261,0.0348958,0.01797,0.004453,0.004453,0.00057329
2.2828338146209717,11.615,58.14100000000002,0.0345833,0.01771,0.004036,0.004036,0.00057156
2.414301872253418,11.615,58.14100000000002,0.0345833,0.01771,0.004036,0.004036,0.00057156
2.4651038646698,1.8550000000000002,66.779,0.0330208,0.01641,0.00388,0.00388,0.00056142
2.594348430633545,1.8550000000000002,66.779,0.0330208,0.01641,0.00388,0.00388,0.00056142
2.6320252418518066,1.8550000000000002,66.779,0.0330208,0.01641,0.00388,0.003516,0.0005606
2.7507095336914062,12.004900000000001,72.17700000000002,0.0403125,0.02096,0.003516,0.003516,0.0005606
2.78501296043396,12.004900000000001,72.17700000000002,0.0403125,0.02096,0.003516,0.003516,0.0005606
2.8225114345550537,12.004900000000001,72.17700000000002,0.0403125,0.02096,0.003516,0.003359,0.00055481
2.972137451171875,2.13,76.681,0.0385417,0.02018,0.003359,0.003359,0.00055481
3.028954029083252,12.274999999999999,76.681,0.0370833,0.0194,0.004583,0.004583,0.00054286
3.1667861938476562,12.274999999999999,81.89999999999998,0.0370833,0.0194,0.004583,0.004583,0.00054286
3.208726406097412,12.274999999999999,81.89999999999998,0.0370833,0.01354,0.00388,0.00388,0.00053733
3.3313987255096436,2.4,86.4,0.0261458,0.01354,0.00388,0.00388,0.00053733
3.364429235458374,2.4,86.4,0.0261458,0.01354,0.00388,0.00388,0.00053733
3.40181040763855,2.525,90.901,0.0355208,0.01875,0.003932,0.003932,0.00054043
3.5522572994232178,2.525,90.901,0.0355208,0.01875,0.003932,0.003932,0.00053999
3.686105966567993,12.6753,96.27300000000002,0.0357292,0.01914,0.004479,0.004479,0.00053999
3.7210097312927246,12.6753,96.27300000000002,0.0357292,0.01914,0.004479,0.004479,0.00053999
3.75854229927063,12.6753,96.27300000000002,0.0357292,0.01914,0.004479,0.004479,0.00054349
3.8778817653656006,2.8249999999999997,101.699,0.0384375,0.01927,0.005078,0.005078,0.00054349
3.9131040573120117,2.8249999999999997,101.699,0.0384375,0.01927,0.005078,0.005078,0.00054349
3.94572114944458,2.8249999999999997,101.699,0.0384375,0.01927,0.005078,0.005078,0.00054563
4.107508420944214,12.985,107.459,0.0369792,0.01862,0.004635,0.004635,0.00054563
4.143215894699097,12.985,107.459,0.0369792,0.01862,0.004505,0.004505,0.00055549
4.2735607624053955,3.12,112.32,0.0394792,0.0207,0.004505,0.004505,0.00055549
4.308002233505249,3.12,112.32,0.0394792,0.0207,0.004505,0.004505,0.00055549
4.351817846298218,3.255,117.18,0.0357292,0.01888,0.004557,0.004557,0.00056819
4.48742413520813,3.255,117.18,0.0357292,0.01888,0.004557,0.004557,0.00056819
4.547461986541748,-6.615,121.86099999999999,0.0291667,0.01497,0.004062,0.004062,0.00056828
