t,skew,phase,vpp,filt,avg,amp,rms
7.821587324142456,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.900765657424927,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.9805848598480225,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.060243606567383,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.139889240264893,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.219373941421509,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.299044370651245,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.378234624862671,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.457889318466187,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.537591695785522,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.617518663406372,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.69738221168518,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.776925325393677,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.856695175170898,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.936244487762451,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.015801429748535,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.095255136489868,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.174926042556763,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.256524801254272,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.336190223693848,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.415852785110474,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.495085954666138,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.57516860961914,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.654935598373413,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.734362363815308,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.813984155654907,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.893529415130615,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.973108768463135,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.052786588668823,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.132324934005737,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.212012767791748,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.291762828826904,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.371829986572266,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.451569318771362,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.530876398086548,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.610504150390625,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.689690589904785,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.769274711608887,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.84842586517334,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.927613973617554,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.007321834564209,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.08687162399292,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.166002750396729,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.245328903198242,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.325092792510986,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.404528141021729,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.483688592910767,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.566485404968262,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.646017074584961,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.725412845611572,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.804566144943237,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.884273052215576,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.963561296463013,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
