t,skew,phase,vpp,filt,avg,amp,rms
5.383088827133179,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
5.4629480838775635,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
5.543443441390991,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
5.623375654220581,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
5.702948570251465,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
5.78272557258606,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
5.8627753257751465,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
5.942813873291016,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.022347927093506,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.102258920669556,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.182138681411743,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.261582374572754,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.341565132141113,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.421257495880127,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.5007758140563965,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.581313133239746,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.661355972290039,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.741182327270508,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.820844411849976,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.900546312332153,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
6.980016708374023,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.060069799423218,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.13937520980835,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.218881607055664,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.298859119415283,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.378614187240601,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.45781135559082,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.537343978881836,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.616499900817871,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.695850610733032,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.7753729820251465,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.854642391204834,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
7.9338059425354,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.013355731964111,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.093166828155518,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.172502994537354,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.252361536026001,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.332014799118042,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.411552906036377,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.491292953491211,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.570878744125366,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.652668476104736,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.732299089431763,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.81207013130188,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.891747951507568,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
8.971346855163574,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.051387310028076,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.130916357040405,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.210535049438477,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.290262699127197,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.369944334030151,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.4491548538208,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.528597593307495,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.608296394348145,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.687871932983398,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.767536640167236,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.846792221069336,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
9.92646598815918,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.00615930557251,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.085347652435303,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.16455340385437,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.24471116065979,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.324374198913574,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.403913736343384,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.483117580413818,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.563719511032104,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.644419431686401,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.72446322441101,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.804134368896484,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.88353681564331,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
10.963327407836914,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.042508125305176,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.122156620025635,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.201295375823975,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.281455039978027,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.360649824142456,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.44071340560913,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.52028203010559,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.599604845046997,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.680204629898071,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.759689092636108,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.839417457580566,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.918923616409302,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
11.998571634292603,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.077942132949829,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.157735347747803,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.237736701965332,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.317512273788452,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.397337436676025,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.476695775985718,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.555909633636475,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.635159969329834,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.714683532714844,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.793924808502197,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.8732590675354,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
12.95297908782959,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.032734870910645,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.112937688827515,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.192346096038818,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.271867513656616,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.351629257202148,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.431344032287598,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.510885953903198,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.590734720230103,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.671776294708252,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.751500606536865,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.830846309661865,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.909928798675537,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
13.989532947540283,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.068964719772339,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.148193120956421,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.228243350982666,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.3076012134552,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.386575937271118,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.465939998626709,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.545459270477295,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.62480640411377,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.7052481174469,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.784757614135742,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.864281177520752,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
14.943607330322266,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.022662162780762,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.10223913192749,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.181424140930176,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.261475324630737,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.341163158416748,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.420742988586426,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.500253200531006,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.580031871795654,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.659562349319458,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.739080667495728,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.818747282028198,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.898504257202148,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
15.978240728378296,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.057921171188354,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.137597799301147,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.217146396636963,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.297011375427246,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.37714648246765,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.456676483154297,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.536335468292236,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.615880012512207,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.697055339813232,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.776363372802734,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.85540199279785,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
16.934906721115112,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.014246940612793,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.093451261520386,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.172990560531616,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.255836248397827,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.335845947265625,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.415427446365356,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.494667768478394,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.574223279953003,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.65358877182007,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.73368549346924,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.813121557235718,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.892951488494873,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
17.972315311431885,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.051337242126465,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.130371570587158,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.20942711830139,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.288970708847046,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.36802649497986,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.44785499572754,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.527458906173706,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.60698890686035,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.686195373535156,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.765828371047974,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.844969749450684,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
18.924140691757202,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.00475001335144,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.083982706069946,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.163583040237427,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.243732452392578,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.323143482208252,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.402343273162842,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.482139110565186,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.56121063232422,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.640589714050293,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.72177290916443,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.801814079284668,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.88147807121277,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
19.961184978485107,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.040713787078857,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.12036633491516,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.20081114768982,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.280753135681152,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.36045241355896,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.439667463302612,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.518832206726074,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.598477840423584,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.678173303604126,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.757851362228394,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.837443590164185,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.91705632209778,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
20.997183084487915,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.077282428741455,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.15633487701416,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.236504793167114,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.316169500350952,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.395862102508545,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.475172996520996,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.554481029510498,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.634047746658325,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.71355175971985,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.792739391326904,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.87202000617981,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
21.95115637779236,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.030431747436523,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.10985565185547,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.189260721206665,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.268936157226562,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.348448038101196,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.428163051605225,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.507697343826294,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.586732864379883,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.666669130325317,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.746520519256592,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.826707124710083,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.90615463256836,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
22.985480785369873,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.065206050872803,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.145223140716553,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.225414276123047,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.304954528808594,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.384716987609863,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.464338302612305,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.54407572746277,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.623244762420654,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.702774047851562,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.78576397895813,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.865344524383545,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
23.944746017456055,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.024529695510864,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.104264736175537,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.183773279190063,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.263896703720093,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.34353470802307,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.42345142364502,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.50266671180725,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.58241367340088,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.662097692489624,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.741755485534668,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.821284770965576,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.900835752487183,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
24.980895519256592,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.06027889251709,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.140294551849365,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.21958351135254,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.299118041992188,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.3784396648407,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.457857131958008,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.536932945251465,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.616978645324707,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.69650673866272,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.776197910308838,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.85624647140503,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
25.935750246047974,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.015514135360718,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.095205545425415,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.174426317214966,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.254575729370117,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.333800792694092,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.4133722782135,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.49293351173401,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.5728178024292,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.651986122131348,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.731685638427734,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.813034534454346,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.892587423324585,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
26.972050428390503,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
27.051387548446655,2.1249,150.435,0.055208,0.02799,0.025521,0.025521,0.00385128
