t (s),skew,phase,vpp,filt,avg,amp,rms
4.76837158203125e-07,nan,nan,0.0334375,0.01745,0.004193,0.004193,0.00066203
0.9613044261932373,nan,nan,nan,nan,0.040104,0.040104,0.00127152
1.491575002670288,4.035,145.259,0.0401042,0.0207,0.020885,0.020885,0.00090048
1.703174352645874,-1.6801,299.51800000000003,0.0367708,0.01576,0.013672,0.013672,0.00081055
1.9230670928955078,6.765000000000001,243.541,0.0305208,0.01576,0.013672,0.010573,0.00079635
2.1242151260375977,2.5,90.0,0.039375,0.02044,0.010573,0.010573,0.00079635
