# t,v
-9.999999999999999124e-06,6.250015894571969710e-02
-9.995000000030386479e-06,7.291682561238577165e-02
-9.990000000060773834e-06,9.375015894571880892e-02
-9.985000000091161189e-06,7.291682561238577165e-02
-9.980000000121548543e-06,6.250015894571969710e-02
-9.975000000151935898e-06,1.145834922790527344e-01
-9.970000000182323253e-06,6.250015894571969710e-02
-9.965000000212710608e-06,6.250015894571969710e-02
-9.960000000243097963e-06,6.250015894571969710e-02
-9.955000000273485318e-06,7.291682561238577165e-02
-9.950000000303872673e-06,4.166682561238665983e-02
-9.945000000334260027e-06,7.291682561238577165e-02
-9.940000000364647382e-06,7.291682561238577165e-02
-9.935000000395034737e-06,6.250015894571969710e-02
-9.930000000425422092e-06,7.291682561238577165e-02
-9.925000000455809447e-06,8.333349227905273438e-02
-9.920000000486196802e-06,4.166682561238665983e-02
-9.915000000516584156e-06,8.333349227905273438e-02
-9.910000000546971511e-06,8.333349227905273438e-02
-9.905000000577358866e-06,5.208349227905273438e-02
-9.900000000607746221e-06,5.208349227905273438e-02
-9.895000000638133576e-06,1.041668256123866598e-01
-9.890000000668520931e-06,6.250015894571969710e-02
-9.885000000698908286e-06,7.291682561238577165e-02
-9.880000000729295640e-06,4.166682561238665983e-02
-9.875000000759682995e-06,1.145834922790527344e-01
-9.870000000790070350e-06,4.166682561238665983e-02
-9.865000000820457705e-06,7.291682561238577165e-02
-9.860000000850845060e-06,7.291682561238577165e-02
-9.855000000881232415e-06,8.333349227905273438e-02
-9.850000000911619770e-06,8.333349227905273438e-02
-9.845000000942007124e-06,9.375015894571880892e-02
-9.840000000972394479e-06,1.145834922790527344e-01
-9.835000001002781834e-06,8.333349227905273438e-02
-9.830000001033169189e-06,6.250015894571969710e-02
-9.825000001063556544e-06,6.250015894571969710e-02
-9.820000001093943899e-06,8.333349227905273438e-02
-9.815000001124331254e-06,8.333349227905273438e-02
-9.810000001154718608e-06,7.291682561238577165e-02
-9.805000001185105963e-06,9.375015894571880892e-02
-9.800000001215493318e-06,9.375015894571880892e-02
-9.795000001245880673e-06,5.208349227905273438e-02
-9.790000001276268028e-06,8.333349227905273438e-02
-9.785000001306655383e-06,7.291682561238577165e-02
-9.780000001337042738e-06,6.250015894571969710e-02
-9.775000001367430092e-06,6.250015894571969710e-02
-9.770000001397817447e-06,4.166682561238665983e-02
-9.765000001428204802e-06,7.291682561238577165e-02
-9.760000001458592157e-06,6.250015894571969710e-02
-9.755000001488979512e-06,6.250015894571969710e-02
-9.750000001519366867e-06,7.291682561238577165e-02
-9.745000001549754222e-06,5.208349227905273438e-02
-9.740000001580141576e-06,5.208349227905273438e-02
-9.735000001610528931e-06,1.145834922790527344e-01
-9.730000001640916286e-06,5.208349227905273438e-02
-9.725000001671303641e-06,8.333349227905273438e-02
-9.720000001701690996e-06,1.041682561238577165e-02
-9.715000001732078351e-06,8.333349227905273438e-02
-9.710000001762465706e-06,5.208349227905273438e-02
-9.705000001792853060e-06,3.125015894571880892e-02
-9.700000001823240415e-06,8.333349227905273438e-02
-9.695000001853627770e-06,8.333349227905273438e-02
-9.690000001884015125e-06,6.250015894571969710e-02
-9.685000001914402480e-06,6.250015894571969710e-02
-9.680000001944789835e-06,9.375015894571880892e-02
-9.675000001975177190e-06,1.041668256123866598e-01
-9.670000002005564544e-06,4.166682561238665983e-02
-9.665000002035951899e-06,9.375015894571880892e-02
-9.660000002066339254e-06,8.333349227905273438e-02
-9.655000002096726609e-06,8.333349227905273438e-02
-9.650000002127113964e-06,9.375015894571880892e-02
-9.645000002157501319e-06,5.208349227905273438e-02
-9.640000002187888673e-06,3.125015894571880892e-02
-9.635000002218276028e-06,6.250015894571969710e-02
-9.630000002248663383e-06,5.208349227905273438e-02
-9.625000002279050738e-06,4.166682561238665983e-02
-9.620000002309438093e-06,5.208349227905273438e-02
-9.615000002339825448e-06,5.208349227905273438e-02
-9.610000002370212803e-06,4.166682561238665983e-02
-9.605000002400600157e-06,3.125015894571880892e-02
-9.600000002430987512e-06,6.250015894571969710e-02
-9.595000002461374867e-06,7.291682561238577165e-02
-9.590000002491762222e-06,7.291682561238577165e-02
-9.585000002522149577e-06,9.375015894571880892e-02
-9.580000002552536932e-06,4.166682561238665983e-02
-9.575000002582924287e-06,6.250015894571969710e-02
-9.570000002613311641e-06,5.208349227905273438e-02
-9.565000002643698996e-06,8.333349227905273438e-02
-9.560000002674086351e-06,4.166682561238665983e-02
-9.555000002704473706e-06,6.250015894571969710e-02
-9.550000002734861061e-06,6.250015894571969710e-02
-9.545000002765248416e-06,8.333349227905273438e-02
-9.540000002795635771e-06,1.041668256123866598e-01
-9.535000002826023125e-06,6.250015894571969710e-02
-9.530000002856410480e-06,6.250015894571969710e-02
-9.525000002886797835e-06,7.291682561238577165e-02
-9.520000002917185190e-06,6.250015894571969710e-02
-9.515000002947572545e-06,8.333349227905273438e-02
-9.510000002977959900e-06,5.208349227905273438e-02
-9.505000003008347255e-06,8.333349227905273438e-02
-9.500000003038734609e-06,9.375015894571880892e-02
-9.495000003069121964e-06,4.166682561238665983e-02
-9.490000003099509319e-06,6.250015894571969710e-02
-9.485000003129896674e-06,6.250015894571969710e-02
-9.480000003160284029e-06,7.291682561238577165e-02
-9.475000003190671384e-06,8.333349227905273438e-02
-9.470000003221058739e-06,6.250015894571969710e-02
-9.465000003251446093e-06,7.291682561238577165e-02
-9.460000003281833448e-06,8.333349227905273438e-02
-9.455000003312220803e-06,8.333349227905273438e-02
-9.450000003342608158e-06,7.291682561238577165e-02
-9.445000003372995513e-06,8.333349227905273438e-02
-9.440000003403382868e-06,9.375015894571880892e-02
-9.435000003433770223e-06,5.208349227905273438e-02
-9.430000003464157577e-06,9.375015894571880892e-02
-9.425000003494544932e-06,9.375015894571880892e-02
-9.420000003524932287e-06,6.250015894571969710e-02
-9.415000003555319642e-06,7.291682561238577165e-02
-9.410000003585706997e-06,4.166682561238665983e-02
-9.405000003616094352e-06,4.166682561238665983e-02
-9.400000003646481707e-06,8.333349227905273438e-02
-9.395000003676869061e-06,6.250015894571969710e-02
-9.390000003707256416e-06,8.333349227905273438e-02
-9.385000003737643771e-06,6.250015894571969710e-02
-9.380000003768031126e-06,5.208349227905273438e-02
-9.375000003798418481e-06,7.291682561238577165e-02
-9.370000003828805836e-06,9.375015894571880892e-02
-9.365000003859193191e-06,8.333349227905273438e-02
-9.360000003889580545e-06,7.291682561238577165e-02
-9.355000003919967900e-06,9.375015894571880892e-02
-9.350000003950355255e-06,8.333349227905273438e-02
-9.345000003980742610e-06,8.333349227905273438e-02
-9.340000004011129965e-06,4.166682561238665983e-02
-9.335000004041517320e-06,6.250015894571969710e-02
-9.330000004071904674e-06,8.333349227905273438e-02
-9.325000004102292029e-06,7.291682561238577165e-02
-9.320000004132679384e-06,6.250015894571969710e-02
-9.315000004163066739e-06,6.250015894571969710e-02
-9.310000004193454094e-06,7.291682561238577165e-02
-9.305000004223841449e-06,8.333349227905273438e-02
-9.300000004254228804e-06,9.375015894571880892e-02
-9.295000004284616158e-06,9.375015894571880892e-02
-9.290000004315003513e-06,4.166682561238665983e-02
-9.285000004345390868e-06,1.041668256123866598e-01
-9.280000004375778223e-06,8.333349227905273438e-02
-9.275000004406165578e-06,7.291682561238577165e-02
-9.270000004436552933e-06,4.166682561238665983e-02
-9.265000004466940288e-06,8.333349227905273438e-02
-9.260000004497327642e-06,1.145834922790527344e-01
-9.255000004527714997e-06,8.333349227905273438e-02
-9.250000004558102352e-06,7.291682561238577165e-02
-9.245000004588489707e-06,7.291682561238577165e-02
-9.240000004618877062e-06,9.375015894571880892e-02
-9.235000004649264417e-06,5.208349227905273438e-02
-9.230000004679651772e-06,6.250015894571969710e-02
-9.225000004710039126e-06,7.291682561238577165e-02
-9.220000004740426481e-06,7.291682561238577165e-02
-9.215000004770813836e-06,1.250001589457196971e-01
-9.210000004801201191e-06,7.291682561238577165e-02
-9.205000004831588546e-06,5.208349227905273438e-02
-9.200000004861975901e-06,4.166682561238665983e-02
-9.195000004892363256e-06,9.375015894571880892e-02
-9.190000004922750610e-06,6.250015894571969710e-02
-9.185000004953137965e-06,7.291682561238577165e-02
-9.180000004983525320e-06,3.125015894571880892e-02
-9.175000005013912675e-06,5.208349227905273438e-02
-9.170000005044300030e-06,5.208349227905273438e-02
-9.165000005074687385e-06,6.250015894571969710e-02
-9.160000005105074740e-06,8.333349227905273438e-02
-9.155000005135462094e-06,7.291682561238577165e-02
-9.150000005165849449e-06,5.208349227905273438e-02
-9.145000005196236804e-06,1.041668256123866598e-01
-9.140000005226624159e-06,8.333349227905273438e-02
-9.135000005257011514e-06,6.250015894571969710e-02
-9.130000005287398869e-06,1.041668256123866598e-01
-9.125000005317786224e-06,6.250015894571969710e-02
-9.120000005348173578e-06,7.291682561238577165e-02
-9.115000005378560933e-06,5.208349227905273438e-02
-9.110000005408948288e-06,5.208349227905273438e-02
-9.105000005439335643e-06,7.291682561238577165e-02
-9.100000005469722998e-06,1.041668256123866598e-01
-9.095000005500110353e-06,6.250015894571969710e-02
-9.090000005530497708e-06,9.375015894571880892e-02
-9.085000005560885062e-06,6.250015894571969710e-02
-9.080000005591272417e-06,5.208349227905273438e-02
-9.075000005621659772e-06,6.250015894571969710e-02
-9.070000005652047127e-06,8.333349227905273438e-02
-9.065000005682434482e-06,9.375015894571880892e-02
-9.060000005712821837e-06,9.375015894571880892e-02
-9.055000005743209191e-06,2.083349227905273438e-02
-9.050000005773596546e-06,7.291682561238577165e-02
-9.045000005803983901e-06,5.208349227905273438e-02
-9.040000005834371256e-06,4.166682561238665983e-02
-9.035000005864758611e-06,8.333349227905273438e-02
-9.030000005895145966e-06,8.333349227905273438e-02
-9.025000005925533321e-06,7.291682561238577165e-02
-9.020000005955920675e-06,5.208349227905273438e-02
-9.015000005986308030e-06,7.291682561238577165e-02
-9.010000006016695385e-06,7.291682561238577165e-02
-9.005000006047082740e-06,8.333349227905273438e-02
-9.000000006077470095e-06,3.125015894571880892e-02
-8.995000006107857450e-06,7.291682561238577165e-02
-8.990000006138244805e-06,3.125015894571880892e-02
-8.985000006168632159e-06,9.375015894571880892e-02
-8.980000006199019514e-06,3.125015894571880892e-02
-8.975000006229406869e-06,4.166682561238665983e-02
-8.970000006259794224e-06,6.250015894571969710e-02
-8.965000006290181579e-06,7.291682561238577165e-02
-8.960000006320568934e-06,8.333349227905273438e-02
-8.955000006350956289e-06,5.208349227905273438e-02
-8.950000006381343643e-06,4.166682561238665983e-02
-8.945000006411730998e-06,5.208349227905273438e-02
-8.940000006442118353e-06,8.333349227905273438e-02
-8.935000006472505708e-06,3.125015894571880892e-02
-8.930000006502893063e-06,8.333349227905273438e-02
-8.925000006533280418e-06,7.291682561238577165e-02
-8.920000006563667773e-06,6.250015894571969710e-02
-8.915000006594055127e-06,9.375015894571880892e-02
-8.910000006624442482e-06,4.166682561238665983e-02
-8.905000006654829837e-06,5.208349227905273438e-02
-8.900000006685217192e-06,1.041668256123866598e-01
-8.895000006715604547e-06,8.333349227905273438e-02
-8.890000006745991902e-06,8.333349227905273438e-02
-8.885000006776379257e-06,5.208349227905273438e-02
-8.880000006806766611e-06,9.375015894571880892e-02
-8.875000006837153966e-06,1.041668256123866598e-01
-8.870000006867541321e-06,5.208349227905273438e-02
-8.865000006897928676e-06,9.375015894571880892e-02
-8.860000006928316031e-06,4.166682561238665983e-02
-8.855000006958703386e-06,7.291682561238577165e-02
-8.850000006989090741e-06,9.375015894571880892e-02
-8.845000007019478095e-06,5.208349227905273438e-02
-8.840000007049865450e-06,9.375015894571880892e-02
-8.835000007080252805e-06,7.291682561238577165e-02
-8.830000007110640160e-06,8.333349227905273438e-02
-8.825000007141027515e-06,5.208349227905273438e-02
-8.820000007171414870e-06,1.041668256123866598e-01
-8.815000007201802225e-06,8.333349227905273438e-02
-8.810000007232189579e-06,7.291682561238577165e-02
-8.805000007262576934e-06,8.333349227905273438e-02
