t (s),skew,phase,vpp,filt,avg,amp,rms
2.384185791015625e-07,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.5075111389160156,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.555600643157959,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.5873246192932129,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.6194353103637695,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.6508364677429199,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.6827220916748047,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.7165224552154541,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.7482829093933105,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.7805869579315186,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.8119494915008545,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.8439266681671143,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.8795380592346191,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.9112949371337891,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.942753791809082,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
0.9746954441070557,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.0088870525360107,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.042961597442627,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.0758306980133057,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.1055166721343994,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.1350479125976562,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.1646528244018555,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.1934664249420166,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.2227051258087158,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.2517554759979248,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.280975580215454,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.309946060180664,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.3390123844146729,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.369600534439087,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.398599624633789,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.4275248050689697,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.4564659595489502,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.485456943511963,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.514406442642212,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.5435948371887207,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.5725998878479004,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.6018946170806885,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.6309032440185547,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.6601769924163818,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.689013957977295,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.7181293964385986,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.7471404075622559,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.7761695384979248,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.8053867816925049,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.8347523212432861,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.863595724105835,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.8926701545715332,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.9217145442962646,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.9508061408996582,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
1.9801006317138672,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.0091323852539062,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.0381522178649902,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.0690176486968994,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.0983798503875732,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.1273694038391113,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.156585454940796,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.185401678085327,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.2149789333343506,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.2442355155944824,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.273590564727783,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.3023722171783447,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.331775426864624,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.3612306118011475,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.3902595043182373,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.4192514419555664,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.448273181915283,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.4772281646728516,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.5065999031066895,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.5355629920959473,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.564598798751831,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.5935795307159424,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.6229634284973145,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.6518430709838867,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.6809158325195312,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.71073317527771,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.7398180961608887,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.768874168395996,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.7995505332946777,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.829742670059204,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.8588812351226807,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.8879568576812744,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.917336940765381,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.94644832611084,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
2.975775957107544,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.0051209926605225,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.0342893600463867,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.064756393432617,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.094404458999634,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.1235857009887695,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.152510166168213,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.1815314292907715,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.2106218338012695,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
3.239483118057251,nan,nan,0.0310417,0.01641,0.031042,0.031042,0.00129694
